,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
38,2015,1,Aguascalientes,1001,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,16,12,14,17,19,26,21.0,15.0,13.0,19.0,15.0,14.0
136,2015,1,Aguascalientes,1002,Asientos,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0
234,2015,1,Aguascalientes,1003,Calvillo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
332,2015,1,Aguascalientes,1004,Cosío,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0
430,2015,1,Aguascalientes,1005,Jesús María,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,1,0,5,0,1.0,3.0,1.0,0.0,1.0,0.0
528,2015,1,Aguascalientes,1006,Pabellón de Arteaga,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0
626,2015,1,Aguascalientes,1007,Rincón de Romos,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,2,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0
724,2015,1,Aguascalientes,1008,San José de Gracia,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
822,2015,1,Aguascalientes,1009,Tepezalá,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,0,0,0,2,0.0,1.0,0.0,0.0,0.0,1.0
920,2015,1,Aguascalientes,1010,El Llano,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1018,2015,1,Aguascalientes,1011,San Francisco de los Romo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1116,2015,2,Baja California,2001,Ensenada,Otros delitos que atentan contra la libertad y la seguridad sexual,3,2,4,3,2,5,3.0,4.0,4.0,7.0,5.0,1.0
1214,2015,2,Baja California,2002,Mexicali,Otros delitos que atentan contra la libertad y la seguridad sexual,5,4,5,4,7,9,7.0,11.0,10.0,4.0,4.0,1.0
1312,2015,2,Baja California,2003,Tecate,Otros delitos que atentan contra la libertad y la seguridad sexual,0,3,3,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0
1410,2015,2,Baja California,2004,Tijuana,Otros delitos que atentan contra la libertad y la seguridad sexual,15,18,14,15,16,10,19.0,9.0,22.0,18.0,14.0,7.0
1508,2015,2,Baja California,2005,Playas de Rosarito,Otros delitos que atentan contra la libertad y la seguridad sexual,2,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1606,2015,3,Baja California Sur,3001,Comondú,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,1,0,0.0,2.0,0.0,1.0,0.0,0.0
1704,2015,3,Baja California Sur,3002,Mulegé,Otros delitos que atentan contra la libertad y la seguridad sexual,2,4,0,0,2,0,2.0,0.0,1.0,0.0,1.0,0.0
1802,2015,3,Baja California Sur,3003,La Paz,Otros delitos que atentan contra la libertad y la seguridad sexual,3,6,4,2,1,0,2.0,0.0,0.0,0.0,1.0,0.0
1900,2015,3,Baja California Sur,3008,Los Cabos,Otros delitos que atentan contra la libertad y la seguridad sexual,4,3,5,2,1,1,3.0,3.0,2.0,1.0,2.0,3.0
1998,2015,3,Baja California Sur,3009,Loreto,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2096,2015,4,Campeche,4001,Calkiní,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2194,2015,4,Campeche,4002,Campeche,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2292,2015,4,Campeche,4003,Carmen,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
2390,2015,4,Campeche,4004,Champotón,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2488,2015,4,Campeche,4005,Hecelchakán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
2586,2015,4,Campeche,4006,Hopelchén,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2684,2015,4,Campeche,4007,Palizada,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2782,2015,4,Campeche,4008,Tenabo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2880,2015,4,Campeche,4009,Escárcega,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2978,2015,4,Campeche,4010,Calakmul,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3076,2015,4,Campeche,4011,Candelaria,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
3174,2015,5,Coahuila de Zaragoza,5001,Abasolo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3272,2015,5,Coahuila de Zaragoza,5002,Acuña,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,1,0,1,1,1.0,2.0,0.0,0.0,0.0,1.0
3370,2015,5,Coahuila de Zaragoza,5003,Allende,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3468,2015,5,Coahuila de Zaragoza,5004,Arteaga,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3566,2015,5,Coahuila de Zaragoza,5005,Candela,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3664,2015,5,Coahuila de Zaragoza,5006,Castaños,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3762,2015,5,Coahuila de Zaragoza,5007,Cuatro Ciénegas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3860,2015,5,Coahuila de Zaragoza,5008,Escobedo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3958,2015,5,Coahuila de Zaragoza,5009,Francisco I. Madero,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4056,2015,5,Coahuila de Zaragoza,5010,Frontera,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4154,2015,5,Coahuila de Zaragoza,5011,General Cepeda,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4252,2015,5,Coahuila de Zaragoza,5012,Guerrero,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4350,2015,5,Coahuila de Zaragoza,5013,Hidalgo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4448,2015,5,Coahuila de Zaragoza,5014,Jiménez,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4546,2015,5,Coahuila de Zaragoza,5015,Juárez,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4644,2015,5,Coahuila de Zaragoza,5016,Lamadrid,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4742,2015,5,Coahuila de Zaragoza,5017,Matamoros,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4840,2015,5,Coahuila de Zaragoza,5018,Monclova,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,1,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0
4938,2015,5,Coahuila de Zaragoza,5019,Morelos,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5036,2015,5,Coahuila de Zaragoza,5020,Múzquiz,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5134,2015,5,Coahuila de Zaragoza,5021,Nadadores,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5232,2015,5,Coahuila de Zaragoza,5022,Nava,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5330,2015,5,Coahuila de Zaragoza,5023,Ocampo,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5428,2015,5,Coahuila de Zaragoza,5024,Parras,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5526,2015,5,Coahuila de Zaragoza,5025,Piedras Negras,Otros delitos que atentan contra la libertad y la seguridad sexual,2,1,0,2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
5624,2015,5,Coahuila de Zaragoza,5026,Progreso,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5722,2015,5,Coahuila de Zaragoza,5027,Ramos Arizpe,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
5820,2015,5,Coahuila de Zaragoza,5028,Sabinas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
5918,2015,5,Coahuila de Zaragoza,5029,Sacramento,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6016,2015,5,Coahuila de Zaragoza,5030,Saltillo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0
6114,2015,5,Coahuila de Zaragoza,5031,San Buenaventura,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
6212,2015,5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
6310,2015,5,Coahuila de Zaragoza,5033,San Pedro,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
6408,2015,5,Coahuila de Zaragoza,5034,Sierra Mojada,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6506,2015,5,Coahuila de Zaragoza,5035,Torreón,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0
6604,2015,5,Coahuila de Zaragoza,5036,Viesca,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6702,2015,5,Coahuila de Zaragoza,5037,Villa Unión,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6800,2015,5,Coahuila de Zaragoza,5038,Zaragoza,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6898,2015,6,Colima,6001,Armería,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
6996,2015,6,Colima,6002,Colima,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7094,2015,6,Colima,6003,Comala,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7192,2015,6,Colima,6004,Coquimatlán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7290,2015,6,Colima,6005,Cuauhtémoc,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7388,2015,6,Colima,6006,Ixtlahuacán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7486,2015,6,Colima,6007,Manzanillo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7584,2015,6,Colima,6008,Minatitlán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7682,2015,6,Colima,6009,Tecomán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7780,2015,6,Colima,6010,Villa de Álvarez,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7878,2015,7,Chiapas,7001,Acacoyagua,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7976,2015,7,Chiapas,7002,Acala,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8074,2015,7,Chiapas,7003,Acapetahua,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8172,2015,7,Chiapas,7004,Altamirano,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8270,2015,7,Chiapas,7005,Amatán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8368,2015,7,Chiapas,7006,Amatenango de la Frontera,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8466,2015,7,Chiapas,7007,Amatenango del Valle,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8564,2015,7,Chiapas,7008,Angel Albino Corzo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8662,2015,7,Chiapas,7009,Arriaga,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8760,2015,7,Chiapas,7010,Bejucal de Ocampo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8858,2015,7,Chiapas,7011,Bella Vista,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8956,2015,7,Chiapas,7012,Berriozábal,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
9054,2015,7,Chiapas,7013,Bochil,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
9152,2015,7,Chiapas,7014,El Bosque,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9250,2015,7,Chiapas,7015,Cacahoatán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,2.0,0.0,0.0
9348,2015,7,Chiapas,7016,Catazajá,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9446,2015,7,Chiapas,7017,Cintalapa,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9544,2015,7,Chiapas,7018,Coapilla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9642,2015,7,Chiapas,7019,Comitán de Domínguez,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9740,2015,7,Chiapas,7020,La Concordia,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9838,2015,7,Chiapas,7021,Copainalá,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9936,2015,7,Chiapas,7022,Chalchihuitán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10034,2015,7,Chiapas,7023,Chamula,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10132,2015,7,Chiapas,7024,Chanal,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10230,2015,7,Chiapas,7025,Chapultenango,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10328,2015,7,Chiapas,7026,Chenalhó,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10426,2015,7,Chiapas,7027,Chiapa de Corzo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10524,2015,7,Chiapas,7028,Chiapilla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10622,2015,7,Chiapas,7029,Chicoasén,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10720,2015,7,Chiapas,7030,Chicomuselo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10818,2015,7,Chiapas,7031,Chilón,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10916,2015,7,Chiapas,7032,Escuintla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
11014,2015,7,Chiapas,7033,Francisco León,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11112,2015,7,Chiapas,7034,Frontera Comalapa,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
11210,2015,7,Chiapas,7035,Frontera Hidalgo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11308,2015,7,Chiapas,7036,La Grandeza,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11406,2015,7,Chiapas,7037,Huehuetán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
11504,2015,7,Chiapas,7038,Huixtán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11602,2015,7,Chiapas,7039,Huitiupán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11700,2015,7,Chiapas,7040,Huixtla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
11798,2015,7,Chiapas,7041,La Independencia,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
11896,2015,7,Chiapas,7042,Ixhuatán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11994,2015,7,Chiapas,7043,Ixtacomitán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12092,2015,7,Chiapas,7044,Ixtapa,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12190,2015,7,Chiapas,7045,Ixtapangajoya,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12288,2015,7,Chiapas,7046,Jiquipilas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12386,2015,7,Chiapas,7047,Jitotol,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12484,2015,7,Chiapas,7048,Juárez,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12582,2015,7,Chiapas,7049,Larráinzar,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12680,2015,7,Chiapas,7050,La Libertad,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12778,2015,7,Chiapas,7051,Mapastepec,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
12876,2015,7,Chiapas,7052,Las Margaritas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12974,2015,7,Chiapas,7053,Mazapa de Madero,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13072,2015,7,Chiapas,7054,Mazatán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13170,2015,7,Chiapas,7055,Metapa,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13268,2015,7,Chiapas,7056,Mitontic,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13366,2015,7,Chiapas,7057,Motozintla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13464,2015,7,Chiapas,7058,Nicolás Ruíz,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13562,2015,7,Chiapas,7059,Ocosingo,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,2,1,0,0,0.0,0.0,0.0,1.0,2.0,0.0
13660,2015,7,Chiapas,7060,Ocotepec,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13758,2015,7,Chiapas,7061,Ocozocoautla de Espinosa,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13856,2015,7,Chiapas,7062,Ostuacán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13954,2015,7,Chiapas,7063,Osumacinta,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14052,2015,7,Chiapas,7064,Oxchuc,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14150,2015,7,Chiapas,7065,Palenque,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
14248,2015,7,Chiapas,7066,Pantelhó,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14346,2015,7,Chiapas,7067,Pantepec,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14444,2015,7,Chiapas,7068,Pichucalco,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14542,2015,7,Chiapas,7069,Pijijiapan,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14640,2015,7,Chiapas,7070,El Porvenir,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14738,2015,7,Chiapas,7071,Villa Comaltitlán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
14836,2015,7,Chiapas,7072,Pueblo Nuevo Solistahuacán,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14934,2015,7,Chiapas,7073,Rayón,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15032,2015,7,Chiapas,7074,Reforma,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15130,2015,7,Chiapas,7075,Las Rosas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15228,2015,7,Chiapas,7076,Sabanilla,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15326,2015,7,Chiapas,7077,Salto de Agua,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15424,2015,7,Chiapas,7078,San Cristóbal de las Casas,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
